model,resize,variant,seed,epochs,endpoint,top1,native_image_size,patch_size,validation_batch_size,resumed_within_same_job,summary_path,summary_sha256,args_sha256,manifest_path,manifest_sha256,completion_path,completion_sha256,checkpoint_path,recorded_checkpoint_sha256,fresh_checkpoint_hash,checkpoint_parity_receipt,parity_receipt_sha256,runtime_tree_sha256,protocol_sha256,created_at,completed_at,audit_pass
mn_l2,256,spatial_r8,42,200,epoch199_ema_top1,69.32,32,8,100,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r8/r256/seed42/summary.csv,6864e447c47f51804337bde8577581c0a00c93e701012aa8e63dc344d7514cd6,83844f4c5b26d27ca37fa113f547f8625318cb904932a443f197f1748d675313,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r8/r256/seed42/manifest.json,1d7a73d1a0dc48d119797073ba78cce4613261daa0e6b6e5246bc0d3ed25144e,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r8/r256/seed42/completion.json,60af956e4d46bbaa4031b30d3a2fd4ffb3694e256b94d4b4dd3475498aef14f9,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r8/r256/seed42/last.pth.tar,4fdbeba337a1deed3646a3a9763657dad1c2862f5eaeb99fd63308aae6d4275d,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l2_r8_r256_seed42.json,200f82f1c5774af93d92ee2ff2736722ddabccf772a28c27e82120030b006b78,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-16T09:35:45+00:00,2026-08-16T19:37:53+00:00,True
mn_l2,320,flat_w8_historical,42,200,epoch199_ema_top1,70.81,32,8,50,True,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l2/r320/seed42/summary.csv,f624a93036112971a1010e3aad459015ee807c37b86fa22d9312e72500d3842d,371f4e2e225e83399da315e88cf825a10cf4bb04bd02d0cee9aec2203ead6ab7,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l2/r320/seed42/manifest.json,f8a1e2b0f6cce339b68aa7b74e9f2d943dcaee5676286665af2b7001f0158979,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l2/r320/seed42/completion.json,3c8b0e6966622f289056e23559d7a50bb556f21ed23a67d3220046d90c47ed7d,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l2/r320/seed42/last.pth.tar,94d85470cf3b766c1a2c5140a129f82e4642c69cc7c7e3132fb7c372fe82f273,False,,,2a0c7ff66c32eb167aef459fdc04d3d188deb0d2c6f1d0428dcf1b3cceedc94d,8124e12a905b10e37a95d06e877aea7d5219be6f1026074c4ea1d196eed91ce3,2026-08-10T15:14:14+00:00,2026-08-12T01:56:19+00:00,True
mn_l2,320,global,42,200,epoch199_ema_top1,69.85,32,8,50,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/global/r320/seed42/summary.csv,20ab8b8912cecb66b6fd451a3712483946f28455b71b5ee28085e7a04a046c1e,c18c15e4d7b7455095876786f53f271d1a1a8d4392ff6fafd5e4b5924cf574c8,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/global/r320/seed42/manifest.json,16432aaae775197297826ab43b6ece4ca5a04d29403b56e35ed106fe01b05f7e,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/global/r320/seed42/completion.json,f120f88c653bcd26f3a1677db3fb9599186cdb88afa0df49f0348c1327b6026d,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/global/r320/seed42/last.pth.tar,84e13c9cac5cebf40671c4dec6a2d6fde64509d6e768e8f86782455e188b9f27,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l2_global_r320_seed42.json,eaa19c99506529448f834adfef90d2b3378fcaef7d158021460591ce30a83819,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-14T16:25:51+00:00,2026-08-15T08:51:52+00:00,True
mn_l2,320,spatial_r1,42,200,epoch199_ema_top1,71.45,32,8,50,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r1/r320/seed42/summary.csv,72a600fb7de4bd14a3fa73064a8a5f2a3ff84bdc7f2e21671fcd3380789850e3,80b1bc28970df4e53e571e22beb52505e39e47799910967c8ecf88fbcdd5f383,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r1/r320/seed42/manifest.json,54161618474bfa9b4018cabc49544543d72f034c34e046d27f02c5b0ded73e80,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r1/r320/seed42/completion.json,67a6242725fea89ba1bc4ea86b489fe62e8ce5eb8859a886de2c188fbd72dd64,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r1/r320/seed42/last.pth.tar,d2f6110752772fd894836a00b3b55f2d03965312c1b28dba6bc6c450c8642602,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l2_r1_r320_seed42.json,1563a286b219c8c8ca4720abcc23249d0609a0d6040e4c55d4450501fb2a9f4e,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-14T16:25:51+00:00,2026-08-15T09:45:40+00:00,True
mn_l2,320,spatial_r2,42,200,epoch199_ema_top1,71.39,32,8,50,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r2/r320/seed42/summary.csv,69a9e4da125fd226a2fc2dfb8354d6fffea7a688cc99918f6f62a6d6e84f99b0,282a6fef21913bf9562608df77d623e7a05296ae6b0d00885039fffbd6e4bc84,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r2/r320/seed42/manifest.json,d4147a11f5af3bde89925cd8257838127a91abcc244b9e861452f738e9d6b1c3,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r2/r320/seed42/completion.json,83f6bac653a2f6599006dc5019f6ea2382a32612076bcde43f9c0e5ffc30377c,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r2/r320/seed42/last.pth.tar,51ab0b9d53655f579a35ee925339497a5faaa0cc10dc31e835f0ec8886c5965a,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l2_r2_r320_seed42.json,596be2c4f1e9ca8fa4204cf9e42062162d4897426cb7d838d9bcff6e22ba8e74,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-14T16:27:14+00:00,2026-08-15T11:04:32+00:00,True
mn_l2,320,spatial_r3,42,200,epoch199_ema_top1,71.42,32,8,50,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r3/r320/seed42/summary.csv,836368fd7bb672708b509c82388fb0a7f43946d79c504326288e99467fa039a0,0dad290adb93a6c14301a82c60e9914c321afb99d2f2e9a982ce8dfc4fde6abd,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r3/r320/seed42/manifest.json,22b6154c325b0ea4da953658438efed30749ca69a9b4bc1a08ab7ac32075c500,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r3/r320/seed42/completion.json,8392db044ee1e078060b5a31d757553e6f00163d881afbd8fd0c264acfaa978d,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r3/r320/seed42/last.pth.tar,d08b0134166f88708bcc7227c79649fe09407ed38ed946d26829ab55990b1009,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l2_r3_r320_seed42.json,ac792da6e2afc1aa579c0c72c581e4eab34ba4b1464dda043327d47265633f1a,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-14T16:29:41+00:00,2026-08-15T11:08:53+00:00,True
mn_l2,320,spatial_r4,42,200,epoch199_ema_top1,71.86,32,8,50,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r4/r320/seed42/summary.csv,bb0d9622b8f71131a105c4b845053c8384facd08e383da4d20f4433e9e0fed9d,ad5af41e5212b7239e61d858065be384535a499242c3e9cd240f3b0383d3482c,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r4/r320/seed42/manifest.json,afc4e7b7b74f5cd403641bf6c0282ad5cc26487afea48c567561d7d3114dcba8,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r4/r320/seed42/completion.json,5d7af79e4d73d932d0175149380febc9a22a2aa2a5b382dbb476285ead39ee29,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r4/r320/seed42/last.pth.tar,76b1e0ffdc82a72fd553ddd71fed9b7135c882c876306cac6eae34c2f47bcdf9,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l2_r4_r320_seed42.json,1e1ffd5c44e82bd230a49a79e5512be1bf00142a6604fa0c53878dee8a503272,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-14T16:30:52+00:00,2026-08-15T11:38:44+00:00,True
mn_l2,320,spatial_r8,42,200,epoch199_ema_top1,70.32,32,8,50,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r8/r320/seed42/summary.csv,39b5555d9c455d8d2b0c56dc4b7603e3596746447e672ab1ba3e280dab9a2c9a,22fe7bf0a4997eb92c2949c54bf4c321ee2885c51e910cb3974a44760b4d168d,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r8/r320/seed42/manifest.json,702fce25d981e0fc1210abb7efa50752f3d9c5ff289179699b3b837b4fbf894d,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r8/r320/seed42/completion.json,6d02616f2530ece7f261d0deba3cfa863e4cd08742cebff3ddfbb34f67486393,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l2/spatial_r8/r320/seed42/last.pth.tar,4769ae24584039cb3c07b92a2fbb507815c4897f941c47f9e5c37cd0130b9b00,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l2_r8_r320_seed42.json,3d336cfe5376344b6446ef64f0088fa854f4aff3c1ac87fe4359c5d9553ecd16,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-15T08:52:48+00:00,2026-08-16T02:04:53+00:00,True
mn_l4,160,flat_w8_historical,42,200,epoch199_ema_top1,66.69,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r160/seed42/summary.csv,db9c32022715d6d2cd2e9ef741c2de366a9170765f0912beb259a3557eb01787,114999073b7441529e7d293422dd2840677aa44e6e4488ce2d7302fd9eef85fb,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r160/seed42/manifest.json,28fe6b0b7a92ad5df1720677937606d3e4f47fa9dcf107a44ffc5af1d4c6819d,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r160/seed42/completion.json,5c6be545c63071a39f0dbe7e14eb1a096e25dd1645bb2aa6b22018f50e808041,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r160/seed42/last.pth.tar,c31fec694127b4cdfe6ad4c8693fda47eb50c8bc7377db9acc700497d101f91e,False,,,2a0c7ff66c32eb167aef459fdc04d3d188deb0d2c6f1d0428dcf1b3cceedc94d,8124e12a905b10e37a95d06e877aea7d5219be6f1026074c4ea1d196eed91ce3,2026-08-13T21:31:38+00:00,2026-08-14T00:38:33+00:00,True
mn_l4,160,global,42,200,epoch199_ema_top1,65.29,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r160/seed42/summary.csv,f0eff37a6be9d48bf1ae1205b691eb434919e12e5523f84894c8a0131374ad90,9d32b4044f39d2ef27a140d19e75084f039858f276982558b9fb62efd37ab8fd,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r160/seed42/manifest.json,5255a4b2683d24caf9ddbf0013d72a6b1142c08035461fabc6b9357d9e415c45,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r160/seed42/completion.json,f6d75e807532d2433001a82e76bbbfbec713192ecd3a6075b29e2153ab70a27d,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r160/seed42/last.pth.tar,3a09285c331ec4cfe019c7b6868d4cea363edcf39a066efc17e4625eaa73f50a,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_global_r160_seed42.json,09e26ed0a8438abaabadd38ba9fece89f046cd97cacac34ce8923c6b95290302,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-18T08:56:38+00:00,2026-08-18T13:20:48+00:00,True
mn_l4,160,spatial_r1,42,200,epoch199_ema_top1,66.13,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r160/seed42/summary.csv,f3160f552392d324e12c0f6253329da21ae268bffe51be4978be4a4895f89b69,8c8dcdd923f20d92b92a208f995708308b81b7cfa00ed8f1b1fffdefbf65f214,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r160/seed42/manifest.json,b501e22864205fab506138b0711e03a334909efe457fc54dad4a2346cdfebd1d,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r160/seed42/completion.json,2257759ec3068c6454a17d390862342f9e68714fe7864afdb989902373ca39cc,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r1/r160/seed42/last.pth.tar,c8ad8e4a4cb129917dcae4152ca75112302e96dbd3baa4b1915b09dd6e021c13,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r1_r160_seed42.json,e1ad8ef8ae2b36c27eced8ee24154c0f510c925f94bab90b79ec48d94a746543,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-18T08:57:28+00:00,2026-08-18T13:25:43+00:00,True
mn_l4,160,spatial_r2,42,200,epoch199_ema_top1,68.49,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r160/seed42/summary.csv,ac46388827911b8ed24b54b1ea50189c294b899837e47921ccc4e3ff250ced31,7e3e9a91a7e170a9b0a6c01a4c63c5666011186a964f37885f7ba10a2c426b1f,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r160/seed42/manifest.json,560c61e9e4cc6264b4e08fdb616099f6d90f9b27cf500a25115548c6abdb5012,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r160/seed42/completion.json,7e66899ad2420ae10bad51ea8803ad563f45c95aa305fb721b8e2bbdc678ea94,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r2/r160/seed42/last.pth.tar,88ea93a0df10a7684dbb93e31d1a6427313fcb93d76f421d6c1706610323ee42,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r2_r160_seed42.json,89d92c1530cb4ebb34f21c7078266441142e90b0fdbbc77d0674720b6fb736e5,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-18T13:26:51+00:00,2026-08-18T18:04:30+00:00,True
mn_l4,160,spatial_r3,42,200,epoch199_ema_top1,67.92,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r160/seed42/summary.csv,682cdb9729a8058c743d326cf44e248ddfe13ee5aa1b2552aa7f7355811ffca5,511bc4bfac0bf5b0d69a560fad0ae19d17103475b2907ce85a0166dba27812d8,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r160/seed42/manifest.json,cff8c9b9958f11ba787874bea517243a31a5d9a7729a7b1ca82482a915f86bce,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r160/seed42/completion.json,606f961807f266f3e9d20d0abd01495144de6418d32419d183920f1e56e04da5,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r3/r160/seed42/last.pth.tar,1844fa8739839f8b423244905cebe4a16255588038d71a99e412d5344d536809,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r3_r160_seed42.json,5c0c75c911e139d934865838568f639ab1fca5f676637c6388affad658b7c8bf,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-18T13:27:23+00:00,2026-08-18T17:55:51+00:00,True
mn_l4,160,spatial_r4,42,200,epoch199_ema_top1,68.37,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r160/seed42/summary.csv,8dc23ff3ec0091fe25e811100678334f28a3649fd7df70d8dc1a2c8ab8090510,8b414211b249f286e702b0c6b8e15cae578944d15cc72471839a5a202650c537,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r160/seed42/manifest.json,11bf1e8fbd547387687b9e79e47162782753b2f560ee20628bfa3aacc47d1bf0,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r160/seed42/completion.json,80cecd401034e4360e9d2ebc8917b3222e898ba243d3b5bc316d4db7682004d8,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r4/r160/seed42/last.pth.tar,071172e2683f20a189beea4c949f152d31822284f6d1500e6c4adc2bcf7d8711,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r4_r160_seed42.json,2514005664c11367bc4c644c8cf6409aecc26297bc1a0cc2f697ab42fd3dc953,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-18T13:43:49+00:00,2026-08-18T18:30:14+00:00,True
mn_l4,160,spatial_r8,42,200,epoch199_ema_top1,66.71,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r160/seed42/summary.csv,9a3646e4c8d0e550b91a488cfb2e15628d34787934bbd1b10a115d22bacd75a5,c353144d4968c560c4fe7a0ede49f647a253a1fb91d2b401085b2c8e61db1a55,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r160/seed42/manifest.json,5ab5a0d5a3ab88d53459de526c661793789c8bdf18dd10988a8f44781016e2d2,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r160/seed42/completion.json,96430b17dc4665d8cb6bd5a015f2e58dff26b37a8c074b50789fddfbc5495150,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/spatial_r8/r160/seed42/last.pth.tar,d7d0dfaab616bcc63062c0de53d0b09f221598b6ea03618cda0bb2c39646c22d,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_r8_r160_seed42.json,9464df3508d26d6ed6aa459e101c1a50be936d3e3f145f30635682382b114712,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-18T14:17:00+00:00,2026-08-18T18:55:30+00:00,True
mn_l4,192,flat_w8_historical,42,200,epoch199_ema_top1,69.75,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r192/seed42/summary.csv,b79a7633e57af3b23e53aa6cb87e498bae6c81a06cc37ceee7298e9942c8845c,b6b790bfc8e5b85e043f4234d5a01956158e8c6d99b6b8c2b481b67996539f5b,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r192/seed42/manifest.json,ea0bdc6a4a8f6f79defb6324fcc22a0e6970f970b84b73aea9a5918d90ed3259,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r192/seed42/completion.json,0650b973654800442bdfe95c1b3a41ad7280363e4da2cd9c6391b7b188b8f66b,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_resize_delivery_validation_20260810/runs/mn_l4/r192/seed42/last.pth.tar,a5941c8d5c0c6ff0d8b8be02394d9d4758ab308550c455a72b048caed3b4bf9c,False,,,2a0c7ff66c32eb167aef459fdc04d3d188deb0d2c6f1d0428dcf1b3cceedc94d,8124e12a905b10e37a95d06e877aea7d5219be6f1026074c4ea1d196eed91ce3,2026-08-13T18:55:25+00:00,2026-08-13T23:30:33+00:00,True
mn_l4,192,global,42,200,epoch199_ema_top1,69.87,32,8,200,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r192/seed42/summary.csv,17022d4fea5a573138ece470dc36c6d9a8db7beccb7aca75880f65d0cea67125,969f6e8e365cbdd26518c8a260f4770fd5478fe10057105c919119a1af4e4767,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r192/seed42/manifest.json,cbf924ad4ce071715900afc692f68ab98ef3a094968f9c0005b7626595684dea,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r192/seed42/completion.json,808f2d5b9b816da06e77949457a257acb7608b29e7c0e83802342f2226cf8794,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/runs/mn_l4/global/r192/seed42/last.pth.tar,157237506d4c5ae15301328293fd5269da00ba079f6e90f49cc4e76158d66316,False,/liziqing/yukai/otm_worktree_mncifar/work_dirs/classification/cifar_dtem_spatial_20260814/evaluation/checkpoint_parity/mn_l4_global_r192_seed42.json,cc782de254e87110ec351534d168f38f18bd7084bebe101815c116269ac396c3,9387828f5a90e2a2dfb2f68a0ffaaf812be81ca4fd4140d59373f7a57d0093fd,3c43e6a13aaa0a0037c012ccbddc84beb27d24957eb696cd736251ccb1d826f6,2026-08-17T14:21:10+00:00,2026-08-17T20:12:28+00:00,True
